timestamp,minute_of_day,pv_power_kw,battery_soc_kwh,battery_soc_pct,battery_charge_kw,battery_discharge_kw,pv_to_load_kw,pv_to_battery_kw,pv_wasted_kw,grid_to_load_kw,bedroom_kw,hall_kw,kitchen_kw,washing_machine_kw,motor_pump_kw,geyser_kw,bedroom_source,hall_source,kitchen_source,washing_machine_source,motor_pump_source,geyser_source
2025-12-06 06:06:00,366,0.026,1.6,40.0,0.026,0.0,0.0,0.026,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:07:00,367,0.031,1.601,40.0,0.031,0.0,0.0,0.031,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:08:00,368,0.035,1.601,40.0,0.035,0.0,0.0,0.035,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:09:00,369,0.039,1.602,40.1,0.039,0.0,0.0,0.039,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:10:00,370,0.044,1.603,40.1,0.044,0.0,0.0,0.044,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:11:00,371,0.048,1.604,40.1,0.048,0.0,0.0,0.048,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:12:00,372,0.052,1.604,40.1,0.052,0.0,0.0,0.052,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:13:00,373,0.057,1.605,40.1,0.057,0.0,0.0,0.057,0.0,1.08,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 06:14:00,374,0.061,1.605,40.1,0.011,0.0,0.05,0.011,0.0,1.03,0.08,0.05,0.15,0.0,0.8,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:15:00,375,0.065,1.606,40.1,0.015,0.0,0.05,0.015,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:16:00,376,0.07,1.606,40.1,0.02,0.0,0.05,0.02,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:17:00,377,0.074,1.606,40.2,0.024,0.0,0.05,0.024,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:18:00,378,0.078,1.607,40.2,0.028,0.0,0.05,0.028,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:19:00,379,0.083,1.607,40.2,0.033,0.0,0.05,0.033,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:20:00,380,0.087,1.608,40.2,0.037,0.0,0.05,0.037,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:21:00,381,0.092,1.609,40.2,0.042,0.0,0.05,0.042,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:22:00,382,0.096,1.609,40.2,0.046,0.0,0.05,0.046,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:23:00,383,0.1,1.61,40.3,0.05,0.0,0.05,0.05,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:24:00,384,0.105,1.611,40.3,0.055,0.0,0.05,0.055,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:25:00,385,0.109,1.612,40.3,0.059,0.0,0.05,0.059,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:26:00,386,0.113,1.613,40.3,0.063,0.0,0.05,0.063,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:27:00,387,0.118,1.614,40.3,0.068,0.0,0.05,0.068,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:28:00,388,0.122,1.615,40.4,0.072,0.0,0.05,0.072,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:29:00,389,0.126,1.616,40.4,0.076,0.0,0.05,0.076,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:30:00,390,0.131,1.618,40.4,0.081,0.0,0.05,0.081,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:31:00,391,0.135,1.619,40.5,0.085,0.0,0.05,0.085,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:32:00,392,0.139,1.62,40.5,0.089,0.0,0.05,0.089,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:33:00,393,0.143,1.622,40.5,0.093,0.0,0.05,0.093,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:34:00,394,0.148,1.623,40.6,0.098,0.0,0.05,0.098,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:35:00,395,0.152,1.625,40.6,0.102,0.0,0.05,0.102,0.0,0.23,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:36:00,396,0.156,1.625,40.6,0.026,0.0,0.13,0.026,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:37:00,397,0.161,1.626,40.6,0.031,0.0,0.13,0.031,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:38:00,398,0.165,1.626,40.7,0.035,0.0,0.13,0.035,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:39:00,399,0.169,1.627,40.7,0.039,0.0,0.13,0.039,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:40:00,400,0.174,1.628,40.7,0.044,0.0,0.13,0.044,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:41:00,401,0.178,1.629,40.7,0.048,0.0,0.13,0.048,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:42:00,402,0.182,1.629,40.7,0.052,0.0,0.13,0.052,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:43:00,403,0.187,1.63,40.8,0.057,0.0,0.13,0.057,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:44:00,404,0.191,1.631,40.8,0.061,0.0,0.13,0.061,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:45:00,405,0.195,1.632,40.8,0.065,0.0,0.13,0.065,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:46:00,406,0.199,1.633,40.8,0.069,0.0,0.13,0.069,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:47:00,407,0.204,1.634,40.9,0.074,0.0,0.13,0.074,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:48:00,408,0.208,1.636,40.9,0.078,0.0,0.13,0.078,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:49:00,409,0.212,1.637,40.9,0.082,0.0,0.13,0.082,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:50:00,410,0.216,1.638,41.0,0.086,0.0,0.13,0.086,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:51:00,411,0.221,1.64,41.0,0.091,0.0,0.13,0.091,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:52:00,412,0.225,1.641,41.0,0.095,0.0,0.13,0.095,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:53:00,413,0.229,1.643,41.1,0.099,0.0,0.13,0.099,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:54:00,414,0.233,1.645,41.1,0.103,0.0,0.13,0.103,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:55:00,415,0.238,1.646,41.2,0.108,0.0,0.13,0.108,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:56:00,416,0.242,1.648,41.2,0.112,0.0,0.13,0.112,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:57:00,417,0.246,1.65,41.2,0.116,0.0,0.13,0.116,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:58:00,418,0.25,1.652,41.3,0.12,0.0,0.13,0.12,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 06:59:00,419,0.255,1.654,41.3,0.125,0.0,0.13,0.125,0.0,0.15,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:00:00,420,0.259,1.656,41.4,0.129,0.0,0.13,0.129,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:01:00,421,0.263,1.658,41.4,0.133,0.0,0.13,0.133,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:02:00,422,0.267,1.66,41.5,0.137,0.0,0.13,0.137,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:03:00,423,0.271,1.662,41.6,0.141,0.0,0.13,0.141,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:04:00,424,0.276,1.665,41.6,0.146,0.0,0.13,0.146,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:05:00,425,0.28,1.667,41.7,0.15,0.0,0.13,0.15,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:06:00,426,0.284,1.669,41.7,0.154,0.0,0.13,0.154,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:07:00,427,0.288,1.672,41.8,0.158,0.0,0.13,0.158,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:08:00,428,0.292,1.674,41.9,0.162,0.0,0.13,0.162,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:09:00,429,0.297,1.677,41.9,0.167,0.0,0.13,0.167,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:10:00,430,0.301,1.68,42.0,0.171,0.0,0.13,0.171,0.0,2.7,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:11:00,431,0.305,1.683,42.1,0.175,0.0,0.13,0.175,0.0,2.7,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:12:00,432,0.309,1.685,42.1,0.179,0.0,0.13,0.179,0.0,2.7,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:13:00,433,0.313,1.688,42.2,0.183,0.0,0.13,0.183,0.0,2.7,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:14:00,434,0.317,1.691,42.3,0.187,0.0,0.13,0.187,0.0,2.7,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:15:00,435,0.321,1.694,42.4,0.191,0.0,0.13,0.191,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:16:00,436,0.326,1.697,42.4,0.196,0.0,0.13,0.196,0.0,1.65,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-06 07:17:00,437,0.33,1.698,42.5,0.05,0.0,0.28,0.05,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:18:00,438,0.334,1.699,42.5,0.054,0.0,0.28,0.054,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:19:00,439,0.338,1.7,42.5,0.058,0.0,0.28,0.058,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:20:00,440,0.342,1.701,42.5,0.062,0.0,0.28,0.062,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:21:00,441,0.346,1.702,42.5,0.066,0.0,0.28,0.066,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:22:00,442,0.35,1.703,42.6,0.07,0.0,0.28,0.07,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:23:00,443,0.354,1.704,42.6,0.074,0.0,0.28,0.074,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:24:00,444,0.358,1.706,42.6,0.078,0.0,0.28,0.078,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:25:00,445,0.362,1.707,42.7,0.082,0.0,0.28,0.082,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:26:00,446,0.367,1.708,42.7,0.087,0.0,0.28,0.087,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:27:00,447,0.371,1.71,42.7,0.091,0.0,0.28,0.091,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:28:00,448,0.375,1.711,42.8,0.095,0.0,0.28,0.095,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:29:00,449,0.379,1.713,42.8,0.099,0.0,0.28,0.099,0.0,1.5,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:30:00,450,0.383,1.714,42.9,0.103,0.0,0.28,0.103,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:31:00,451,0.387,1.716,42.9,0.107,0.0,0.28,0.107,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:32:00,452,0.391,1.718,42.9,0.111,0.0,0.28,0.111,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:33:00,453,0.395,1.72,43.0,0.115,0.0,0.28,0.115,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:34:00,454,0.399,1.721,43.0,0.119,0.0,0.28,0.119,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:35:00,455,0.403,1.723,43.1,0.123,0.0,0.28,0.123,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:36:00,456,0.407,1.725,43.1,0.127,0.0,0.28,0.127,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:37:00,457,0.411,1.727,43.2,0.131,0.0,0.28,0.131,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:38:00,458,0.415,1.73,43.2,0.135,0.0,0.28,0.135,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:39:00,459,0.419,1.732,43.3,0.139,0.0,0.28,0.139,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:40:00,460,0.423,1.734,43.4,0.143,0.0,0.28,0.143,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:41:00,461,0.427,1.736,43.4,0.147,0.0,0.28,0.147,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:42:00,462,0.431,1.739,43.5,0.151,0.0,0.28,0.151,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:43:00,463,0.434,1.741,43.5,0.154,0.0,0.28,0.154,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:44:00,464,0.438,1.744,43.6,0.158,0.0,0.28,0.158,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:45:00,465,0.442,1.746,43.7,0.162,0.0,0.28,0.162,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:46:00,466,0.446,1.749,43.7,0.166,0.0,0.28,0.166,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:47:00,467,0.45,1.752,43.8,0.17,0.0,0.28,0.17,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:48:00,468,0.454,1.754,43.9,0.174,0.0,0.28,0.174,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:49:00,469,0.458,1.757,43.9,0.178,0.0,0.28,0.178,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:50:00,470,0.462,1.76,44.0,0.182,0.0,0.28,0.182,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:51:00,471,0.466,1.763,44.1,0.186,0.0,0.28,0.186,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:52:00,472,0.469,1.766,44.2,0.189,0.0,0.28,0.189,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:53:00,473,0.473,1.769,44.2,0.193,0.0,0.28,0.193,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:54:00,474,0.477,1.772,44.3,0.197,0.0,0.28,0.197,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:55:00,475,0.481,1.775,44.4,0.201,0.0,0.28,0.201,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:56:00,476,0.485,1.779,44.5,0.205,0.0,0.28,0.205,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:57:00,477,0.489,1.782,44.5,0.209,0.0,0.28,0.209,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:58:00,478,0.492,1.785,44.6,0.212,0.0,0.28,0.212,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 07:59:00,479,0.496,1.789,44.7,0.216,0.0,0.28,0.216,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:00:00,480,0.5,1.792,44.8,0.22,0.0,0.28,0.22,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:01:00,481,0.504,1.796,44.9,0.224,0.0,0.28,0.224,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:02:00,482,0.508,1.799,45.0,0.228,0.0,0.28,0.228,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:03:00,483,0.511,1.803,45.1,0.231,0.0,0.28,0.231,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:04:00,484,0.515,1.807,45.2,0.235,0.0,0.28,0.235,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:05:00,485,0.519,1.81,45.3,0.239,0.0,0.28,0.239,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:06:00,486,0.522,1.814,45.4,0.242,0.0,0.28,0.242,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:07:00,487,0.526,1.818,45.5,0.246,0.0,0.28,0.246,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:08:00,488,0.53,1.822,45.6,0.25,0.0,0.28,0.25,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:09:00,489,0.534,1.826,45.7,0.254,0.0,0.28,0.254,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:10:00,490,0.537,1.83,45.8,0.257,0.0,0.28,0.257,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:11:00,491,0.541,1.834,45.9,0.261,0.0,0.28,0.261,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:12:00,492,0.545,1.839,46.0,0.265,0.0,0.28,0.265,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:13:00,493,0.548,1.843,46.1,0.268,0.0,0.28,0.268,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:14:00,494,0.552,1.847,46.2,0.272,0.0,0.28,0.272,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:15:00,495,0.556,1.852,46.3,0.276,0.0,0.28,0.276,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:16:00,496,0.559,1.856,46.4,0.279,0.0,0.28,0.279,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:17:00,497,0.563,1.86,46.5,0.283,0.0,0.28,0.283,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 08:18:00,498,0.566,1.865,46.6,0.286,0.0,0.28,0.286,0.0,0.0,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
